comunidad_au,provincia,municipio,pueblo,latitude,longitude
Castilla Leon,Provincia de Burgos,Villamontán de la Valduerna,Villamontán de la Valduerna,42.30962,-5.99656
Castilla Leon,Provincia de Burgos,Villamoratiel de las Matas,Grajalejo de las Matas,42.40082,-5.34319
Castilla Leon,Provincia de Burgos,Villamoratiel de las Matas,Villamoratiel de las Matas,42.39755,-5.30064
Castilla Leon,Provincia de Burgos,Villanueva de las Manzanas,La Estación,42.46667,-5.5
Castilla Leon,Provincia de Burgos,Villanueva de las Manzanas,Palanquinos,42.45726,-5.5064
Castilla Leon,Provincia de Burgos,Villanueva de las Manzanas,Riego del Monte,42.44239,-5.47042
Castilla Leon,Provincia de Burgos,Villanueva de las Manzanas,Villacelama,42.48231,-5.45534
Castilla Leon,Provincia de Burgos,Villanueva de las Manzanas,Villanueva de las Manzanas,42.47264,-5.48043
Castilla Leon,Provincia de Burgos,Villaobispo de Otero,Brimeda,42.48879,-6.06691
Castilla Leon,Provincia de Burgos,Villaobispo de Otero,Carneros,42.47597,-6.04791
Castilla Leon,Provincia de Burgos,Villaobispo de Otero,Otero de Escarpizo,42.51577,-6.06194
Castilla Leon,Provincia de Burgos,Villaobispo de Otero,Sopeña de Carneros,42.48832,-6.04535
Castilla Leon,Provincia de Burgos,Villaobispo de Otero,Villaobispo de Otero,42.50065,-6.05809
Castilla Leon,Provincia de Burgos,Villaornate y Castro,Castrofuerte,42.21086,-5.53373
Castilla Leon,Provincia de Burgos,Villaornate y Castro,Villaornate y Castro,42.18451,-5.54946
Castilla Leon,Provincia de Burgos,Villaquejida,Belvis de Monroy,42.07649,-5.57636
Castilla Leon,Provincia de Burgos,Villaquejida,Villaquejida,42.145,-5.59699
Castilla Leon,Provincia de Burgos,Villaquilambre,Canaleja,42.66205,-5.51905
Castilla Leon,Provincia de Burgos,Villaquilambre,Castrillino,42.65447,-5.5107
Castilla Leon,Provincia de Burgos,Villaquilambre,Navatejera,42.62842,-5.56435
Castilla Leon,Provincia de Burgos,Villaquilambre,Robledo de Torío,42.65139,-5.52878
Castilla Leon,Provincia de Burgos,Villaquilambre,Villamoros de las Regueras,42.62037,-5.5352
Castilla Leon,Provincia de Burgos,Villaquilambre,Villanueva del Árbol,42.65891,-5.52922
Castilla Leon,Provincia de Burgos,Villaquilambre,Villaobispo de las Regueras,42.6135,-5.54742
Castilla Leon,Provincia de Burgos,Villaquilambre,Villaquilambre,42.64685,-5.55835
Castilla Leon,Provincia de Burgos,Villaquilambre,Villarrodrigo de las Regueras,42.63501,-5.53369
Castilla Leon,Provincia de Burgos,Villaquilambre,Villasinta,42.66394,-5.55326
Castilla Leon,Provincia de Burgos,Villarejo de Órbigo,Estébanez de la Calzada,42.44107,-5.94181
Castilla Leon,Provincia de Burgos,Villarejo de Órbigo,Veguellina de Órbigo,42.43712,-5.88508
Castilla Leon,Provincia de Burgos,Villarejo de Órbigo,Villarejo de Órbigo,42.44559,-5.90462
Castilla Leon,Provincia de Burgos,Villarejo de Órbigo,Villoría de Órbigo,42.41056,-5.88075
Castilla Leon,Provincia de Burgos,Villares de Órbigo,Moral de Órbigo,42.48243,-5.91042
Castilla Leon,Provincia de Burgos,Villares de Órbigo,San Feliz de Órbigo,42.47666,-5.89672
Castilla Leon,Provincia de Burgos,Villares de Órbigo,Santibáñez de Valdeiglesias,42.45824,-5.93113
Castilla Leon,Provincia de Burgos,Villares de Órbigo,San Martín de Valdeiglesias,42.46695,-5.93428
Castilla Leon,Provincia de Burgos,Villares de Órbigo,Villares de Órbigo,42.46955,-5.91002
Castilla Leon,Provincia de Burgos,Villasabariego,Palazuelo de Eslonza,42.5665,-5.39573
Castilla Leon,Provincia de Burgos,Villasabariego,Valle de Mansilla,42.54124,-5.35309
Castilla Leon,Provincia de Burgos,Villasabariego,Villacontilde,42.52804,-5.37352
Castilla Leon,Provincia de Burgos,Villasabariego,Villafalé,42.51613,-5.40456
Castilla Leon,Provincia de Burgos,Villasabariego,Villafañé,42.55185,-5.42789
Castilla Leon,Provincia de Burgos,Villasabariego,Villarente,42.54452,-5.45557
Castilla Leon,Provincia de Burgos,Villasabariego,Villasabariego,42.53288,-5.41322
Castilla Leon,Provincia de Burgos,Villasabariego,Villiguer,42.52663,-5.38349
Castilla Leon,Provincia de Burgos,Villasabariego,Villimer,42.58093,-5.41385
Castilla Leon,Provincia de Burgos,Villaselán,Arcayos,42.59228,-5.04443
Castilla Leon,Provincia de Burgos,Villaselán,Castroañe,42.54754,-5.05445
Castilla Leon,Provincia de Burgos,Villaselán,Santa María del Río,42.52781,-5.04736
Castilla Leon,Provincia de Burgos,Villaselán,Valdavida,42.58892,-5.00798
Castilla Leon,Provincia de Burgos,Villaselán,Villacerán,42.52357,-5.03393
Castilla Leon,Provincia de Burgos,Villaselán,Villaselán,42.56105,-5.0482
Castilla Leon,Provincia de Burgos,Villaturiel,Alija de la Ribera,42.52228,-5.53336
Castilla Leon,Provincia de Burgos,Villaturiel,Castillo de la Ribera,42.54701,-5.54678
Castilla Leon,Provincia de Burgos,Villaturiel,Mancilleros,42.51071,-5.49184
Castilla Leon,Provincia de Burgos,Villaturiel,Marialba de la Ribera,42.53762,-5.54408
Castilla Leon,Provincia de Burgos,Villaturiel,Marne,42.53117,-5.46946
Castilla Leon,Provincia de Burgos,Villaturiel,Roderos,42.49562,-5.48717
Castilla Leon,Provincia de Burgos,Villaturiel,San Justo de las Regueras,42.50188,-5.48673
Castilla Leon,Provincia de Burgos,Villaturiel,Santa Olaja de la Ribera,42.55855,-5.554
Castilla Leon,Provincia de Burgos,Villaturiel,Toldanos,42.5486,-5.48212
Castilla Leon,Provincia de Burgos,Villaturiel,Valdesogo de Abajo,42.53637,-5.50777
Castilla Leon,Provincia de Burgos,Villaturiel,Valdesogo de Arriba,42.54739,-5.51382
Castilla Leon,Provincia de Burgos,Villaturiel,Villarroañe,42.48304,-5.51238
Castilla Leon,Provincia de Burgos,Villaturiel,Villaturiel,42.51819,-5.48615
Castilla Leon,Provincia de Burgos,Villazala,Castrillo de San Pelayo,42.42829,-5.86986
Castilla Leon,Provincia de Burgos,Villazala,Huerga de Frailes,42.38985,-5.84673
Castilla Leon,Provincia de Burgos,Villazala,San Pelayo,42.41045,-5.86946
Castilla Leon,Provincia de Burgos,Villazala,Santa Marinica,42.37069,-5.85092
Castilla Leon,Provincia de Burgos,Villazala,Valdesandinas,42.34933,-5.86666
Castilla Leon,Provincia de Burgos,Villazala,Villazala,42.36146,-5.856
Castilla Leon,Provincia de Burgos,Villazanzo de Valderaduey,Carbajal de Valderaduey,42.54111,-4.96408
Castilla Leon,Provincia de Burgos,Villazanzo de Valderaduey,Castrillo de Valderaduey,42.58041,-4.95889
Castilla Leon,Provincia de Burgos,Villazanzo de Valderaduey,Mozos de Cea,42.54112,-5.00814
Castilla Leon,Provincia de Burgos,Villazanzo de Valderaduey,Renedo de Valderaduey,42.58838,-4.94643
Castilla Leon,Provincia de Burgos,Villazanzo de Valderaduey,Valdescapa,42.53333,-4.98333
Castilla Leon,Provincia de Burgos,Villazanzo de Valderaduey,Velilla de Valderaduey,42.55747,-4.96886
Castilla Leon,Provincia de Burgos,Villazanzo de Valderaduey,Villadiego de Cea,42.51177,-4.91988
Castilla Leon,Provincia de Burgos,Villazanzo de Valderaduey,Villavelasco de Valderaduey,42.50883,-4.97098
Castilla Leon,Provincia de Burgos,Villazanzo de Valderaduey,Villazanzo de Valderaduey,42.53592,-4.96462
Castilla Leon,Provincia de Burgos,Zotes del Páramo,Villaestrigo,42.24288,-5.71653
Castilla Leon,Provincia de Burgos,Zotes del Páramo,Zambrocinos,42.29571,-5.73905
Castilla Leon,Provincia de Burgos,Zotes del Páramo,Zotes del Páramo,42.27268,-5.73617
Castilla Leon,Provincia de Palencia,Abarca de Campos,Abarca de Campos,42.06253,-4.84123
Castilla Leon,Provincia de Palencia,Abia de las Torres,Abia de las Torres,42.42016,-4.42131
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Aguilar de Campóo,42.79452,-4.25892
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Barrio de San Pedro,42.80391,-4.37196
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Barrio de Santa María,42.81248,-4.37998
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Cabría,42.80675,-4.22274
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Camesa,42.78625,-4.23898
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Canduela,42.8342,-4.1861
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Cenera de Zalima,42.81667,-4.31667
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Cordovilla de Aguilar,42.85785,-4.23703
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Corvio,42.82188,-4.2794
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Cozuelos de Ojeda,42.75453,-4.39572
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Foldada,42.78671,-4.35191
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Frontada,42.8,-4.31667
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Gama,42.74796,-4.20675
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Grijera,42.81398,-4.24568
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Lomilla,42.76332,-4.29855
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Matalbaniega,42.83675,-4.26258
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Matamorisca,42.84256,-4.30902
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Mave,42.73574,-4.27499
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Menaza,42.83094,-4.21516
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Navas de Sobremonte,42.83592,-4.14601
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Nestar,42.84235,-4.23725
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Olleros de Pisuerga,42.74426,-4.28651
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Puentetoma,42.74597,-4.17119
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Quintanas de Hormiguera,42.86205,-4.15187
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Quintanilla de la Berzosa,42.78616,-4.33142
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Renedo de la Inera,42.76101,-4.21545
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Santa María de Mave,42.72311,-4.27428
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Vallespinoso,42.77302,-4.36305
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Valoria de Aguilar,42.76745,-4.27536
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Villanueva de Henares,42.84877,-4.16133
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Villanueva de Pisuerga,42.81667,-4.33333
Castilla Leon,Provincia de Palencia,Aguilar de Campóo,Villavega de Aguilar,42.85388,-4.25791
Castilla Leon,Provincia de Palencia,Alar del Rey,Alar del Rey,42.66037,-4.31271
Castilla Leon,Provincia de Palencia,Alar del Rey,Becerril del Carpio,42.71199,-4.30191
Castilla Leon,Provincia de Palencia,Alar del Rey,Nogales de Pisuerga,42.67047,-4.30548
Castilla Leon,Provincia de Palencia,Alar del Rey,San Quirce de Ríopisuerga,42.62951,-4.30137
Castilla Leon,Provincia de Palencia,Alar del Rey,San Vicente,42.63959,-4.30521
Castilla Leon,Provincia de Palencia,Alba de Cerrato,Alba de Cerrato,41.81276,-4.3647
Castilla Leon,Provincia de Palencia,Amayuelas de Arriba,Amayuelas de Arriba,42.21108,-4.4888
Castilla Leon,Provincia de Palencia,Ampudia,Ampudia,41.91608,-4.78033
Castilla Leon,Provincia de Palencia,Ampudia,Rayaces,41.92137,-4.71401
Castilla Leon,Provincia de Palencia,Ampudia,Valdebustos,41.90382,-4.83018
Castilla Leon,Provincia de Palencia,Ampudia,Valoria del Alcor,41.89945,-4.80389
Castilla Leon,Provincia de Palencia,Amusco,Amusco,42.17306,-4.47018
Castilla Leon,Provincia de Palencia,Amusco,Támara de Campos,42.20345,-4.39447
Castilla Leon,Provincia de Palencia,Amusco,Valdespina,42.13183,-4.42623
Castilla Leon,Provincia de Palencia,Antigüedad,Antigüedad,41.94681,-4.12058
Castilla Leon,Provincia de Palencia,Arconada,Arconada,42.32774,-4.49617
Castilla Leon,Provincia de Palencia,Astudillo,Astudillo,42.1933,-4.29394
Castilla Leon,Provincia de Palencia,Astudillo,Palacios del Alcor,42.17853,-4.37154
Castilla Leon,Provincia de Palencia,Autilla del Pino,Autilla del Pino,41.99207,-4.63393
Castilla Leon,Provincia de Palencia,Autilla del Pino,Paradilla del Alcor,41.96454,-4.65086
Castilla Leon,Provincia de Palencia,Autillo de Campos,Autillo de Campos,42.08725,-4.83376
Castilla Leon,Provincia de Palencia,Ayuela,Ayuela,42.62618,-4.65979
Castilla Leon,Provincia de Palencia,Baltanás,Baltanás,41.93775,-4.24656
Castilla Leon,Provincia de Palencia,Baltanás,Aldea del Cano,41.91797,-4.30816
Castilla Leon,Provincia de Palencia,Baltanás,Valdecañas de Cerrato,41.99257,-4.18747
Castilla Leon,Provincia de Palencia,Baquerín de Campos,Baquerín de Campos,42.016,-4.78185
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Barruelo de Santullán,42.90641,-4.28593
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Bustillo de Santullán,42.87102,-4.34839
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Cillamayor,42.86165,-4.27868
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Matabuena,42.86632,-4.29487
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Nava de Santullán,42.87773,-4.31629
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Porquera de Santullán,42.89145,-4.28654
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Revilla de Santullán,42.89194,-4.29387
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Santa María de Nava,42.88285,-4.30861
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Verbios,42.88009,-4.34836
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Villabellaco,42.8925,-4.31072
Castilla Leon,Provincia de Palencia,Barruelo de Santullán,Villanueva de la Torre,42.87159,-4.35683
Castilla Leon,Provincia de Palencia,Becerril de Campos,Becerril de Campos,42.10841,-4.64152
Castilla Leon,Provincia de Palencia,Belmonte de Campos,Belmonte de Campos,41.94255,-4.98659
Castilla Leon,Provincia de Palencia,Berzosilla,Berzosilla,42.78053,-4.03753
Castilla Leon,Provincia de Palencia,Berzosilla,Báscones de Ebro,42.79786,-4.0112
Castilla Leon,Provincia de Palencia,Berzosilla,Cuillas del Valle,42.78915,-4.00921
Castilla Leon,Provincia de Palencia,Berzosilla,Olleros de Paredes Rubias,42.77994,-4.00973
Castilla Leon,Provincia de Palencia,Boada de Campos,Boada de Campos,41.98957,-4.8773
Castilla Leon,Provincia de Palencia,Boadilla de Rioseco,Boadilla de Rioseco,42.17954,-4.96983
Castilla Leon,Provincia de Palencia,Boadilla del Camino,Boadilla del Camino,42.25934,-4.34525
Castilla Leon,Provincia de Palencia,Brañosera,Brañosera,42.9362,-4.30833
Castilla Leon,Provincia de Palencia,Brañosera,Orbó,42.87994,-4.25531
Castilla Leon,Provincia de Palencia,Brañosera,Salcedillo Municipality,42.94171,-4.27182
Castilla Leon,Provincia de Palencia,Brañosera,Valberzoso,42.91331,-4.24216
Castilla Leon,Provincia de Palencia,Buenavista de Valdavia,Arenillas de San Pelayo,42.58029,-4.59883
Castilla Leon,Provincia de Palencia,Buenavista de Valdavia,Barriosuso,42.64473,-4.62973
Castilla Leon,Provincia de Palencia,Buenavista de Valdavia,Buenavista de Valdavia,42.63788,-4.61446
Castilla Leon,Provincia de Palencia,Buenavista de Valdavia,Polvorosa,42.6116,-4.59947
Castilla Leon,Provincia de Palencia,Buenavista de Valdavia,Renedo de Valdavia,42.59311,-4.59671
Castilla Leon,Provincia de Palencia,Buenavista de Valdavia,Renedo del Monte,42.6,-4.6
Castilla Leon,Provincia de Palencia,Bustillo de la Vega,Bustillo de la Vega,42.45605,-4.74115
Castilla Leon,Provincia de Palencia,Bustillo de la Vega,Lagunilla de la Vega,42.43816,-4.75458
Castilla Leon,Provincia de Palencia,Bustillo de la Vega,Retuerto,42.46822,-4.73841
Castilla Leon,Provincia de Palencia,Bustillo de la Vega,Villarodrigo,42.47216,-4.76892
Castilla Leon,Provincia de Palencia,Bustillo del Páramo de Carrión,Bustillo del Páramo de Carrión,42.35509,-4.7398
Castilla Leon,Provincia de Palencia,Bárcena de Campos,Bárcena de Campos,42.48428,-4.49875
Castilla Leon,Provincia de Palencia,Báscones de Ojeda,Báscones de Ojeda,42.67064,-4.52693
Castilla Leon,Provincia de Palencia,Calahorra de Boedo,Calahorra de Boedo,42.57409,-4.38485
Castilla Leon,Provincia de Palencia,Calzada de los Molinos,Calzada de los Molinos,42.32724,-4.65293
Castilla Leon,Provincia de Palencia,Capillas,Capillas,42.01362,-4.89051
Castilla Leon,Provincia de Palencia,Cardeñosa de Volpejera,Cardeñosa de Volpejera,42.23214,-4.70197
Castilla Leon,Provincia de Palencia,Carrión de los Condes,Abadía de Santa María de Benevívere,42.34913,-4.66393
Castilla Leon,Provincia de Palencia,Carrión de los Condes,Carrión de los Condes,42.3413,-4.60071
Castilla Leon,Provincia de Palencia,Carrión de los Condes,Los Molinos,42.28829,-4.6328
Castilla Leon,Provincia de Palencia,Castil de Vela,Castil de Vela,41.98461,-4.9592
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Boedo,42.79246,-4.57088
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Cantoral,42.81282,-4.54895
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Castrejón de la Peña,42.80795,-4.59901
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Cubillo de Castrejón,42.80863,-4.56884
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Loma de Castrejón,42.79752,-4.58308
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Pisón de Castrejón,42.80755,-4.62502
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Recueva,42.7829,-4.6593
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Roscales,42.76638,-4.62801
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Rebolledo de Traspeña,42.81864,-4.6016
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Villanueva de la Peña,42.8295,-4.6244
Castilla Leon,Provincia de Palencia,Castrejón de la Peña,Villaverde de la Peña,42.83333,-4.61667
Castilla Leon,Provincia de Palencia,Castrillo de Don Juan,Castrillo de Don Juan,41.79086,-4.07031
Castilla Leon,Provincia de Palencia,Castrillo de Onielo,Castrillo de Onielo,41.8582,-4.30125
Castilla Leon,Provincia de Palencia,Castrillo de Villavega,Castrillo de Villavega,42.45463,-4.48069
Castilla Leon,Provincia de Palencia,Castrillo de Villavega,Villavega de Castrillo,42.46389,-4.47976
Castilla Leon,Provincia de Palencia,Castromocho,Castromocho,42.03104,-4.82404
Castilla Leon,Provincia de Palencia,Cervatos de la Cueza,Calzadilla de la Cueza,42.32938,-4.80372
Castilla Leon,Provincia de Palencia,Cervatos de la Cueza,Cervatos de la Cueza,42.29054,-4.76947
Castilla Leon,Provincia de Palencia,Cervatos de la Cueza,Quintanilla de la Cueza,42.29917,-4.7941
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Barcenilla,42.84854,-4.41276
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Celada de Roblecedo,42.94521,-4.43192
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Cervera de Pisuerga,42.86676,-4.49796
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Los Colmenares,42.79502,-4.5216
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Cubillo de Ojeda,42.80279,-4.43674
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Estalaya,42.92786,-4.47487
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Gramedo,42.88387,-4.45385
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Herreruela de Castillería,42.92786,-4.41161
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Ligüérzana,42.8573,-4.45854
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Perazancas,42.78477,-4.4225
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Quintanaluengos,42.85347,-4.425
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Rabanal de los Caballeros,42.89637,-4.47522
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Rebanal de las Llantas,42.89126,-4.62599
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Resoba,42.90306,-4.56009
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Rueda,42.85672,-4.41663
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Ruesga,42.86413,-4.52942
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,San Felices de Castillería,42.92524,-4.44691
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,San Martín de los Herreros,42.89142,-4.59299
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Santibáñez de Resoba,42.90884,-4.60821
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Vallespinoso de Cervera,42.87418,-4.42798
Castilla Leon,Provincia de Palencia,Cervera de Pisuerga,Valsadornín,42.8795,-4.47456
